2021-07-23,113522,6879879,EX COLLECTOR,24295,DD,"AFT PILOT WALL THICKNESS AS LOW AS .38"" THICK WITH PLASMA, PART DOES NOT MEET MINIUMUM WALL THICKNESS,NCR 9211",WPG MRO
2021-07-23,114374,6892071,OIL PUMP BODY,37622,DD,"POCKETS WORN, BEARING CAGE WORN, UNSERVISABLE,NCR9206",WPG MRO
2021-07-23,114375,6892071,OIL PUMP BODY,37038,DD,"POCKETS WORN, BEARING CAGE WORN, UNSERVISABLE,NCR9207",WPG MRO
2021-07-23,114376,6892071,OIL PUMP BODY,37016,DD,"POCKETS WORN, BEARING CAGE WORN, UNSERVISABLE,NCR9208",WPG MRO
2021-07-23,114377,6853543,BODY SEPERATOR,L-120,DD,"CORROSION AT IDLER BORE AND O RING,NCR9209",WPG MRO
2021-07-23,114378,6853543,BODY SEPERATOR,L-122,DD,"CORROSION AT IDLER BORE AND O RING,NCR9210",WPG MRO
2021-07-23,114381,6892071,OIL PUMP BODY,L-154,DD,"POCKETS WORN,SCORING AND CORROSION,UNSERVICABLE,NCR9212",WPG MRO
2021-07-23,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,"SCRAP FROM EAGLE BELL 206L INVENTORY, CAC-45248",WPG MRO
2021-07-23,NS,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP FROM EAGLE BELL CAT-44124,WPG MRO
2021-07-26,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,EAGLEPO40364,WPG MRO
2021-07-27,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP FROM CAE-834899/CAT-35773,WPG MRO
2021-07-28,114437,23076029,OIL PUMP COVER,366431,TK,PRO SEAL/EPOLY LIFTING + CHIPPED NCR 9217,WPG MRO
2021-07-28,114484,23051106,FRONT SUPPORT,48180,TK,SUPPLY TUBE IN CANE BROKEN NCR 9220,WPG MRO
2021-08-04,NA,MISC SCRAP PARTS,MISC PARTS,NA,DD,"SCRAP PARTS FROM EAGLE MISC PARTS, CAC-44169",WPG MRO
2021-08-04,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM EAGLE CAG-47243,WPG MRO
2021-08-05,,,,,TK,Scrap Bin Emptied #202122968,WPG MRO
2021-08-06,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM EAGLE CAG-47414,WPG MRO
2021-08-06,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM EAGLE CAG-47251,WPG MRO
2021-08-06,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM EAGLE CAG-47396,WPG MRO
2021-08-17,15987,6853444,SCAV PUMP COVER,14081,TK,"UNSERVICEABLE, SPINDLE BORE WORN",WPG MRO
2021-08-17,15987,6853446,GEARSHAFT,NA,TK,"UNSERVICEABLE, MOUNT END WORN",WPG MRO
2021-08-17,15987,6859542,PUMP BODY SCAV,NA,TK,"UNSERVICEABLE, GEAR POCKET DAMAGED",WPG MRO
2021-08-17,15987,6892071,PUMP BODY PRESS,14861,TK,"UNSERVICEABLE, GOAN POSCKET WORN",WPG MRO
2021-08-17,15987,6892071,PUMP BODY PRESS,14752,TK,"UNSERVICEABLE, GEAR POCKET OS",WPG MRO
2021-08-17,114464,23035275,TUBE FITTING ASSY,CAI11463,TK,"EXCESSIVE CORROSION ON CRUSH SEAL, NCR9226",WPG MRO
2021-08-24,NA,6896437,FC/PO,CII5-181,DD,TEETH DAMAGED,WPG MRO
2021-08-26,114426,6879879,EXHAUST COLLECTOR,30365,DD,"WALL THICKNESS BELOW MINIMUM REQUIRED AS PER O/H/M, NCR#9225",WPG MRO
2021-08-26,NA,212-010-738-001,TRUNNION,TR-319,DD,GEAR TEETH CHIPPED,WPG MRO
2021-08-30,114209,23087076,Prop Shaft,CU31861,ML,Excessive corrosion @ threads undercut,WPG MRO
2021-08-30,114409,6877513,Prop Shaft,24699,ML,Excessive corrosion pitting/ etching,WPG MRO
2021-08-31,114783,23037446,PT ROTATING LAB SEAL,FAB4BLG2,TK,"LARGE DENT ON 13-18 SEAL, NCR 9237",WPG MRO
2021-08-31,114789,23076529,2ND STAGE SPLINED,GK580118,TK,"EXTERNAL SPLINES MEASURE BELOW LIMITS, NCR 9238",WPG MRO
2021-08-31,114793,6898945,GP SUPPORT BEARING OIL,CAI11480,TK,"MOUNTING FLANGE THICKNESS IS BELOW MIN. LIMIT, NCR 9239",WPG MRO
2021-08-31,114814,23066744,#4 TURBINE WHEEL,X632444,TK,DAMAGE ON CONTACT FACES AND LANDS ON CURVIC TEETH,WPG MRO
2021-08-31,114815,23008030,TURBINE TIE BOLT,NC90011,TK,"FRETTING ON CENTER MUTE DIAMETER, NCR 9240",WPG MRO
2021-09-01,114781,23001832,OIL NOZLE,JBK6414,DD,"NOZZLE IS BENT,UNSERVICABLE, NCR 9242",WPG MRO
2021-09-01,114914,23008030,TIE BOLT,NC91027,DD,"FRETTING ON CENTER MUTE DIAMETER, NCR 9244",WPG MRO
2021-09-07,93878,23088840,PT SUPPORT,MK29303,"ZL , MT",3:00 6:00 STRUTS BELOW MINIMUM WALL THICKNESS,WPG MRO
2021-09-07,96847,1-150-240-06,EXHAUST DIFFUSER,9L-050,"ZL , MT",CRACKS IN SEAL WELD,WPG MRO
2021-09-07,96848,1-150-240-06,EXHAUST DIFFUSER,9C-064,"ZL , MT","2 UNDER CUT WELD, 1 CRACK STRUT.",WPG MRO
2021-09-07,107580,M250-10053,REAR SUPPORT,XR12827,"ZL , MT",CIR CLIP GROUND BEYOND LIMITS WELD RESTORE REQ'D BUT WILL DISTROT PART TOO MUCH,WPG MRO
2021-09-07,112423,23034603,GEARBOX HOUSING,HL23416,"ZL , MT","PLASMA BEYONG LIMIT AT SPARE PAD FLANGE, PILOT AND SEAL BORE",WPG MRO
2021-09-07,112606,406-040-506-101,FREEWHEELING HOUSING ASSY,A-858,"ZL , MT",FWD SHIM BELOW PREMACHINE LIMIT,WPG MRO
2021-09-07,112743,23001934,PT SUPPORT,MK27398,"ZL , MT",SUMP PILOT WALL CASTING BROKE THROUGH AT PREMACHINE,WPG MRO
2021-09-07,113596,6851430,REAR DIFFUSER,ER17188,"ZL , MT",WORN 1 BLENDED MOUNT PAD ON FWD SIDE OF DIFFUSER,WPG MRO
2021-09-07,114357,6873667,MAIN DIAPHRAGM,WW1767,"ZL , MT",CASE BORE OUT OF POSITION,WPG MRO
2021-09-07,114474,23034760,PT SUPPORT,MK41790,"ZL , MT",BOTH FLANGE APPEAR WARPRD AND ENTIRE PART APPEARS DISTERED,WPG MRO
2021-09-07,114545,6876528,STARTER GENERATOR,588-154,"ZL , MT",SPALLING EVIDENT ON CONTACT FACES OF GEAR TEETH,WPG MRO
2021-09-07,114591,6888529,STARTER GENERATOR,CAI11461,"ZL , MT",SPALLING EVIDENT ON CONTACT FACES OF GEAR TEETH,WPG MRO
2021-09-07,114647,206-040-531-001,GEARSHAFT CASE,B12-713,"ZL , MT","THROUGH HOLES OUT OF POSITION, CORROSION PITTING, FLANGE SHIM BEYONG LIMIT",WPG MRO
2021-09-07,114649,206-040-048-003,PINION ADAPTER,C210804,"ZL , MT","WORN + FRETTED SURFACE + PILOT DIAMETER, CORROSION AT ID/OD",WPG MRO
2021-09-07,114731,23087076,Prop Shaft,CU32050,ML,Surface AD has deep wear / Dim E below minimum grind limits,WPG MRO
2021-09-07,N/A,N/A,DIFFUSER,BN20153,"ZL , MT",PART FROM AVIATRADE - NO RECORD,WPG MRO
2021-09-07,N/A,N/A,DIFFUSER,ER18159,"ZL , MT",PART FROM AVIATRADE - NO RECORD,WPG MRO
2021-09-07,N/A,N/A,DIFFUSER,BN25232,"ZL , MT",PART FROM AVIATRADE - NO RECORD,WPG MRO
2021-09-07,N/A,N/A,DIFFUSER,ER12629,"ZL , MT",PART FROM AVIATRADE - NO RECORD,WPG MRO
2021-09-07,N/A,N/A,DIFFUSER,BN25011,"ZL , MT",PART FROM AVIATRADE - NO RECORD,WPG MRO
2021-09-23,66457,6851531,#4 NOZZLE,ER35101,DD,"CRACK IN DIAPHRAM, NCR10805",WPG MRO
2021-09-23,66497,M250-10911,COMBUSTION LINER,RECV10300,D,"DEFLECTOR PLATE HAS 2 NON REPAIRABLE CRACKS,NCR 10815",WPG MRO
2021-09-23,114786,23038136,pt outer shaft,WN56684,DD,"HEAVY SPALLING AND DAMAGE ON CONTACT FACE,NCR 9256",WPG MRO
2021-09-23,114963,6879879,EX. COLL,26779,DD,AFT PILOT WALL THICKNESS BELOW MIN. NCR 9254,WPG MRO
2021-09-30,63514,23032325,EXHAUST COLLECTOR,39512,ML,"Excessive metal fatigue, unable to weld repair. Scrap locally",WPG MRO
2021-10-12,N/A,MISC SCRAP PARTS,MISC PARTS,NA,TK," SCRAP PARTS FROM CAE-831047, CAT-34058 (SI62)",WPG MRO
2021-10-29,115341,23066731,GP SUPPORT,DW31937,DD,"OUTER CAST WALL THICKNESS , DISTORATION DUE TO WELD REPAIR,BEYOND REPAIR, NCR 9284",WPG MRO
2021-11-01,56813,01R3110282-04,GG Case,8C212,ML,Scrap Locally,WPG MRO
2021-11-01,109912,206-040-150-029,Transmission Main Case,B12-9259,ML,Scrap Locally,WPG MRO
2021-11-01,112867,23076529,2ND STAGE SPLINED ADAPTER,GK556284,ML,Scrap Locally NCR# 9025,WPG MRO
2021-11-01,113982,6879879,Exhaust Collector,31097,ML,Scrap Locally,WPG MRO
2021-11-01,114930,206-040-048-101,Input Pinion Adapter,C210817,ML,Scrap Locally NCR# 9253,WPG MRO
2021-11-01,115151,23035102,Oil Filter Housing,14854,ML,Scrap Locally,WPG MRO
2021-11-01,115152,6853542,Scavenge oil pump body,N/A,ML,Scrap Locally NCR# 9271,WPG MRO
2021-11-01,115153,206-040-379-101,Freewheeling outer,A-652,ML,Scrap Locally NCR# 9272,WPG MRO
2021-11-01,115342,23064606,Gearbox Cover,HL17450,ML,Scrap Locally NCR#9286,WPG MRO
2021-11-01,115382,206-040-236-017,Freewheeling Forward,B12-10283,ML,Scrap Locally NCR# 9291,WPG MRO
2021-11-01,115383,206-040-236-017,Freewheeling Forward,B12-10222,ML,Scrap Locally NCR# 9292,WPG MRO
2021-11-02,115317,6853279,#4 TURBINE WHEEL,HX50367,DD,"LARGE GOUGE MARKS IN CERVIC TEETH, NCR 9283",WPG MRO
2021-11-02,NA,23033721,1ST STG TURBINE WHEEL,KR72642,DD,CORROSION PITTING BEYOND MANUAL LIMITS.,WPG MRO
2021-11-02,NA,23055944,4TH STG WHEEL,X555430,DD,"GOUGE MARKS, UNSERVICABLE",WPG MRO
2021-11-02,NA,23057112,2/3 WHEEL,KR112674,DD,CORROSION PITTING BEYOND MANUAL LIMITS.,WPG MRO
2021-11-02,NA,23060404,4TH STG WHEEL,C20359,DD,CORROSION PITTING BEYOND MANUAL LIMITS.,WPG MRO
2021-11-02,NA,23060406,6TH STG WHEEL,C19865,DD,CORROSION PITTING BEYOND MANUAL LIMITS.,WPG MRO
2021-11-07,NA,6890040,#1 NOZZLE SHIELD,MTU-Z-0080,TK,"MTU PARTS = SCRAP, UNQUALIFIED FOR REPAIR",WPG MRO
2021-11-09,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SI64 CAT-23193,WPG MRO
2021-12-13,67492,23064577,SCROLL,MA40145,DD,"CRACKED,  BER",WPG MRO
2021-12-13,115074,6854977,GEAR,CAI11498,DD,"ID IS OVERSIZED, BER",WPG MRO
2021-12-13,115316,23068265,TIE BOLT,NM80434,DD,"FRETTING ON CENTRE MUTE, UNABLE TO REPAIR",WPG MRO
2021-12-13,NA,6898976,PRESSURE TEE ASSY(4),NSN,DD,NOT SERVISABLE,WPG MRO
2021-12-13,NA,23030982,COUPLING NUT(4),NSN,DD,NOT SERVISABLE,WPG MRO
2021-12-13,RO10421,6890501,STG 1 COMP WHEEL,KR67322,DD,MATERIAL REMOVED BEYOND LIMIT,WPG MRO
2021-12-14,111134,23055466,Gearbox Cover,XX22245,ML,Scrap locally per ncr 8888,WPG MRO
2021-12-14,115407,6858182,Rear Carrier,2210,ML,Scrap locally per ncr 9340,WPG MRO
2021-12-14,115917,23051106,Front Support,49035,ML,Scrap locally per ncr 9349,WPG MRO
2021-12-14,115947,6824044,Pump drive idler spur,BL2836,ML,Scrap locally per ncr 9351,WPG MRO
2021-12-14,115948,6824044,Pump drive idler spur,CAI11616,ML,Scrap locally per ncr 9354,WPG MRO
2021-12-14,115954,6824044,Pump drive idler spur,1244,ML,Scrap locally per ncr 9352,WPG MRO
2021-12-14,115956,6824044,Pump drive idler spur,CAI11615,ML,Scrap locally per ncr 9353,WPG MRO
2021-12-16,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM SI64,WPG MRO
2021-12-16,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM SI60,WPG MRO
2021-12-17,115949,6824044,Pump Drive Idler Spur Gear,CAI11617,LH,Scrap locally per NCR 9359,WPG MRO
2021-12-23,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM SI62 CAG-34085,WPG MRO
2021-12-28,115892,4-141-140-18,HOUSING ASSY #3,CAI11621,LH,SCRAP LOCALLY PER NCR 9363,WPG MRO
2021-12-28,115990,6871259,COMP TIE BOLT,KE57106,TK,UNSERVICEABLE NCR9362,WPG MRO
2021-12-28,6656747,23057116,STG 6 WHEEL,KR49836,TK,CORROSION PITTING,WPG MRO
2021-12-28,6656747,23060404,STG 4 COMP WHEEL,C34969,TK,WHEEL CAST CONDITION,WPG MRO
2021-12-28,6656747,23060406,STG 6 COMP WHEEL,C21341,TK,PITTING WITHIN SURFACE UNSERVICEABLE,WPG MRO
2021-12-28,6656747,23060422,STG 2/3 WHEEL,KR53212,TK,CORROSION PITTING,WPG MRO
2021-12-28,NA,6876529,GEARSHAFT,CAI11626,TK,UNSERVICEABLE NCR9364/6365,WPG MRO
2021-12-28,NA,6879879,EXHAUST COLLECTOR,41494,TK,NOT SERVICEABLE NCR9361,WPG MRO
2021-12-28,NA,6896437,GEARSHAFT,40125,TK,SCRAP NCR9364/6365,WPG MRO
2021-12-28,NA,23031494,SEAL,NA,TK,NOT SERVICEABLE,WPG MRO
2021-12-28,NA,206-011-724-109,TUBE FITTING ASSY,52275,TK,EXCESSIVE WEAR IN SLOT AREA SCRAP,WPG MRO
2021-12-28,NA,MISC SCRAP PARTS,MISC PARTS,NA,TK,SCRAP PARTS FROM EAGLE BELL 206L INVENTORY PN 23052270,WPG MRO
2022-01-03,67163,23072862,SCROLL,FU42242,DD,"SEVERE CORROSION AROUND STUDS, BEYOND REPAIR",WPG MRO
2022-01-11,116041,6890530,FRONT SUPPORT,25339,LH,SCRAP NCR 9372,WPG MRO
2022-01-11,116042,6890530,FRONT SUPPORT,28493,LH,SCRAP NCR 9369,WPG MRO
2022-01-13,115299,6874884,REAR DIFFUSER,ER12779,LH,SCRAP NCR 9390,WPG MRO
2022-01-31,115018,360A32116303,SERVO CONTROL SUPPORT,FAEE9265,LH,SCRAP NCR 9386,WPG MRO
2022-02-01,109108,23066731,GP SUPPORT,DW53768,DD,SCRAP NCR 8598,WPG MRO
2022-02-01,NA,23030986,SEPERATOR,L647,DD,"SCRAP, UNSERVISEABLE",WPG MRO
2022-02-02,114093,23076537,IMPELLER,JY103923,DD,"SHAFT BORE MACHINED BEYOND MAXIMUM, NCR 9289",WPG MRO
2022-02-02,115621,M250-10052,FRONT SUPPORT,JE63609,DD,"FAILED PRESSURE TEST, NCR 9394",WPG MRO
2022-02-02,116169,6898784,SPLINED ADAPTER,67490,DD,"PILOT OVERSIZED, NCR 9373",WPG MRO
2022-02-02,116204,23051106,FRONT SUPPORT,271561,DD,FAILED PRESSURE TEST,WPG MRO
2022-02-02,116218,23052360,OIL PUMP BODY,34527,DD,"PUMP BORE SCORED AND OVERSIZED,NCR9380",WPG MRO
2022-02-02,116225,23030990,SPUR GEARSHAFT,CAI11664,DD,"SPLINE G UNDERSIZED, NCR 9379",WPG MRO
2022-02-02,116267,6871259,TIE BOLT,59049,DD,"CORROSION, NCR 9391",WPG MRO
2022-02-02,116268,6871259,TIE BOLT,27039,DD,"HEX NUT CROSS CORNER UNDERSIZED, NCR 9389",WPG MRO
2022-02-02,116269,6871259,TIE BOLT,3353,DD,"HEX NUT CROSS CORNER UNDERSIZED, NCR 9387",WPG MRO
2022-02-02,RO10485,6896437,GEARSHAFT,999-492,DD,"SPALLING, NCR 9367",WPG MRO
2022-02-09,116384,6879879,EXHAUST COLLECTOR,38725,LH,SCRAP NCR 9413,WPG MRO
2022-02-11,116461,6879879,EXHAUST COLLECTOR,31101,LH,SCRAP NCR 9406,WPG MRO
2022-02-17,115405,6858182,REAR CARRIER,8892,LH,SCRAP NCR 9412,WPG MRO
2022-03-11,113591,6858182,REAR CARRIER,MM22282,MT,"SCRAP LOCALLY, CRACKS BEYOND MANUAL LIMITS.",WPG MRO
2022-03-11,115116,23087076-C,REAR CARRIER,CU31936,MT,"SCRAP LOCALLY, SHIPPING DAMAGE BEYOND LIMITS.",WPG MRO
2022-03-11,115468,23034775,GP SUPPORT,DW35927,MT,"STRUT WORN BEYOND LIMITS, SCRAP LOCALLY.",WPG MRO
2022-03-11,115803,206-010-455-001,SWASHPLATE INNER CAP,CAI11597,MT,"SCRAP LOCALLY, BER",WPG MRO
2022-03-17,116813,6870811,FRONT DIFFUSER,ER19262,LH,"SCRAP LOCALLY, NCR 9436",WPG MRO
2022-03-21,116825,6889701,TM GEAR,NN106349,DD,"NCR# 9431,HEAVY SPALLING AND CORROSION",WPG MRO
2022-03-21,NA,6851574,SCROLL,AP227512,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,MA38053,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,MA14949,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,MA15793,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,MA17845,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,NSN,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6851574,SCROLL,NSN,DD,SCRAP BER,WPG MRO
2022-03-21,NA,6870813,VANE DIFFUSER,8422,DD,"SCRAP, BENT VANE",WPG MRO
2022-03-21,NA,6870941,T/M HELICAL G/S,LL30088.CG30636,DD,"NOT SERVICABLE, SCRAP",WPG MRO
2022-03-21,NA,6898764,OIL SEAL ASSY,"0857,6044,NSN",DD,"SCRAP FROM ENGINE, UNSERVISABLE",WPG MRO
2022-03-21,NA,6899185,TUBE,NSN,DD,"SCRAP, NOT SEVISABLE",WPG MRO
2022-03-21,NA,23007217,MOUNT,"4-84-39,11-90-108",DD,"SCRAP, NOT ABLE TO MODIFY",WPG MRO
2022-03-21,NA,23057115,5TH WHEEL,E58978,DD,VANES DENTED,WPG MRO
2022-03-21,NA,23060815,LEAD ASSY,NSN,DD,"SCRAP,TERMAL BENT",WPG MRO
2022-03-21,NA,23060815,LEAD IGNITER,JH0902637,DD,"SCRAP, THERMAL BENT",WPG MRO
2022-03-21,RO10520,6859367,TM SHAFT,13,DD,BER,WPG MRO
2022-03-21,RO10520,6859367,T/M,NAAA,DD,BER,WPG MRO
2022-03-21,RO10520,6898981,IDLER GEAR,CAI11695,DD,"NCR#9421,UNSERVICABLE",WPG MRO
2022-03-21,RO10523,23068265,TIE BOLT,NM87593,DD,"NCR#9426, FRETTING ON CENTRE MUTE",WPG MRO
2022-03-21,RO10526,23071309,PT INNER SHAFT,DN86761,DD,"NCR 9429,BEARING JOURNAL BELOW MIN SEVICABLE LIMIT",WPG MRO
2022-03-21,RO10533,6870925,SEPERATOR,NA,DD,"EXCESSIVE CORROSION, NCR#9434",WPG MRO
2022-03-21,RO10533,6889701,T/M GEARSHAFT,NN106349,DD,"NCR 9431, HEAVY SPALLINGON TEETH,UNSERVICABLE",WPG MRO
2022-03-21,RO10534,6896437,GEARSHAFT,CAI11731,DD,"NCR#9433, SPALLING, UNSERVICABLE",WPG MRO
2022-03-21,RO10534,6896437,FUEL CONTROL G/S,,DD,"NCR#9432, SPALLING AND CORROSION ON TEETH",WPG MRO
2022-03-21,RO10534,6898784,2ND STG ADAPTER,90406,DD,"NCR 9439,MEASURES BEYOND MAX LIMIT",WPG MRO
2022-03-21,RO10534,23037403,PT INNER SHAFT,23037403,DD,"NCR# 9442, EXCESSIVE CORROSION/ETCHING",WPG MRO
2022-03-21,RO10534,23037444,LAB SEAL,CAI11742,DD,"NCR# 9441,HEAVY PITTING, UNABLE TO REPAIR",WPG MRO
2022-03-21,RO10536,6886407,1ST STG WHEEL,X121965,DD,"NCR# 9446, MULTIPLE CRACKS BETWEEN BLADES AND OVER THE LIP",WPG MRO
2022-03-21,RO10536,23001967,3RD STG WHEEL,HX77542,DD,"NCR# 9443, KNIVES MEASURE UNDERSIZE",WPG MRO
2022-03-21,RO10536,23031922,SPUR ADAPTER GEARSHAFT,23031922,DD,"NCR# 9444, EXCESSIVE PITTING AND CORROSION",WPG MRO
2022-03-21,RO10536,23068265,TIE BOLT,23068265,DD,"NCR 9440, FRETTING AND CORROSION EVIDENT",WPG MRO
2022-03-21,RO10537,6870925,OIL PUMP BODY,NSN,DD,"NCR# 9447, COROSSION PITTING,IDLER SHAFT BORES OVERSIZE",WPG MRO
2022-03-22,RO10543,6870925,SEPERATOR,L-33,DD,"CORROSION PITTING, IDLER SHAFT BORES OVERSIZE",WPG MRO
2022-03-23,NA,6853444,COVER,24350,DD,CORROSION,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,5-78-86,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,12-79-156,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,12-79-156,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,8-81-227,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,NA,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,NSN,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,2447,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,NSN1,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,5-82-248,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,3405678,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,12-19-1980,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,NSN*,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,4-88-310,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,8-79-147,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,4-80-469,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,NSN**,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,35608,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,6890040,#1 NOZZLE SHIELD,24060,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,23054634,EX COLLECTOR,44138,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,NA,23054634,EX COLLECTOR,38883,MM,NO MORE USED BY COMPANIES,WPG MRO
2022-03-23,RO110458,6879879,EX COLLECTOR,24045,DD,"NCR# 9330,WALL THICKNESS LOW, UNSERVICABLE",WPG MRO
2022-03-24,NA,,,,TK,scrap bin Emptied #202213323,WPG MRO
2022-03-25,NA,6875485,N1 COUPLING,"AE30273,AE30315",DD,NOT SERVICABLE,WPG MRO
2022-03-25,NA,6890040,#1 NOZZLE SHIELD,VARIOUS,DD,"NOT SERVICABLE,  FROM LOT 28,27,32,24,18,20,23,19,25,31,30,",WPG MRO
2022-03-25,NA,23034783,EX COLLECTOR,39050,DD,NOT SERVICABLE,WPG MRO
2022-03-25,NA,MISC SCRAP PARTS,MISC PARTS,NA,DD,SCRAPPED FROM ENGINE LOT SI60,WPG MRO
2022-03-25,,6876925,TUBE ASSY OIL FILTER,CAI6487,MM,NOT SERVICABLEAND SELLABLE,WPG MRO
2022-03-29,117057,6824977,IDELER GEAR,CAI11761,MM,NCR 9453,WPG MRO
2022-03-29,NA,23057115,5TH STG WHEEL,KR109029,DD,FILLET BLADE RADIUS OUT. NOT SERVICABLE,WPG MRO
2022-03-30,114726,23038118,GP SUPPORT,DW62189,LH,SCRAP LOCALLY - BER,WPG MRO
2022-03-30,NA,6808390,TUBE,NA,MM,SCRAP QTY 4,WPG MRO
2022-03-30,NA,6840109,RETAINER,NA,MM,SCRAP,WPG MRO
2022-03-30,NA,6843499,FIREWALL,NA,MM,Qty 5 scrapped,WPG MRO
2022-03-30,NA,6875622,TUBE,NA,MM,SCRAP QTY 2,WPG MRO
2022-03-30,NA,6887160,TUBE,NA,MM,SCRAP,WPG MRO
2022-03-30,NA,6893626,TUBE,NA,MM,SCRAP QTY 4,WPG MRO
2022-03-30,NA,6898560,TUBE,NA,MM,SCRAP QTY 4,WPG MRO
2022-03-30,NA,6898847,tube,NA,MM,SCRAP,WPG MRO
2022-03-30,NA,23034771,TUBE,NA,MM,NO IN USE,WPG MRO
2022-03-31,117054,6871259,TIE BOLT,KU57568,MM,NCR 9457,WPG MRO
2022-03-31,117058,23031922,SPUR ADAPTER GEARSHAFT,TH114828,MM,NCR9458,WPG MRO
2022-03-31,NA,6898764,SEAL ASSY OIL BELOW,MB14136,MM,AEROMARITIME,WPG MRO
2022-03-31,NA,6898764,SEAL ASSY OIL BELOW,56908,MM,AEROMARITIME,WPG MRO
2022-03-31,NA,6898764,SEAL ASSY OIL BELOW,5965,MM,AEROMARITIME,WPG MRO
2022-03-31,NA,6898764,SEAL ASSY OIL BELOW,97877,MM,AEROMARITIME,WPG MRO
2022-03-31,NA,6898764,SEAL ASSY OIL BELOW,MR7835,MM,AEROMARITIME,WPG MRO
2022-04-01,116979,23031922,SPUR ADP GEAR,KU128604,MM,NCR9459,WPG MRO
2022-04-01,117075,23031909,CONT RING,DD10688,MM,NCR9642,WPG MRO
2022-04-05,117038,23037413,pt outer shaft,KU92801,MM,NCR9467,WPG MRO
2022-04-06,116825,6889701,TM GEAR,NN106349,MM,NCR9431,WPG MRO
2022-04-07,117155,6793309,ACCESSORY MAIN DRIVE GEAR SHAFT,2701,JD,NCR 9464,WPG MRO
2022-04-07,117156,6787344,ACC DR SIDE SHAFTGEAR,1595,JD,NCR 9469,WPG MRO
2022-04-08,117163,6787344,ACC DR SIDE SHAFTGEAR,BL5396,JD,NCR 9472,WPG MRO
2022-04-08,117171,6782790,SIDE ACCESSORY DRIVE,CAI11773,JD,NCR 9470,WPG MRO
2022-04-08,117175,6738444,ACCESSORY IDLER GEAR,CAI11778,JD,NCR 9475,WPG MRO
2022-04-08,117176,6738444,ACCESSORY IDLER GEAR,CAI11779,JD,NCR 9476,WPG MRO
2022-04-11,117247,23008021,GEARBOX HOUSING,HL16533,JD,NCR 9473,WPG MRO
